"scenario","replicate","time_point","method","estimate","se","ci_lower","ci_upper","truth","bias","covers","runtime"
"simple",5,90,"Cox PH",0,NA,NA,NA,0.00032726337689053,-0.00032726337689053,NA,0.56000000000131
"simple",5,180,"TMLE",0.00294599853223597,0.00242568928829274,-0.00180835247281779,0.00770034953728973,0.000374015287874892,0.00257198324436108,1,0.0799999999981083
"simple",5,180,"TMLE-CF",-4.52017956088973e-06,0.0539868521325709,-0.1058187503594,0.105809710000278,0.000374015287874892,-0.000378535467435782,1,0.25
"simple",5,180,"AIPW",0.000192760104718198,0.000270201009984768,-0.000336833874851947,0.000722354084288343,0.000374015287874892,-0.000181255183156694,1,0.0600000000013097
"simple",5,180,"IPTW",0.0104207272794408,0.00217417213988866,0.00615934988525899,0.0146821046736225,0.000374015287874892,0.0100467119915659,0,0.00999999999839929
"simple",5,180,"G-computation",5.61183048767601e-08,3.34185172813702e-26,5.61183048767601e-08,5.61183048767601e-08,0.000374015287874892,-0.000373959169570015,0,6.12999999999738
"simple",5,180,"Cox PH",0,NA,NA,NA,0.000374015287874892,-0.000374015287874892,NA,0.590000000000146
"simple",6,90,"TMLE",1.57530457450724e-09,0.000165647160902383,-0.000324666860064096,0.000324670010673245,0.00032726337689053,-0.000327261801585956,0,0.0600000000013097
"simple",6,90,"TMLE-CF",-2.46065193427101e-09,0.000285395682088625,-0.00055937799754564,0.000559373076241772,0.00032726337689053,-0.000327265837542465,1,0.25
"simple",6,90,"AIPW",7.41215981106467e-05,0.000165609905838868,-0.000250473817333535,0.000398717013554828,0.00032726337689053,-0.000253141778779884,1,0.0600000000013097
"simple",6,90,"IPTW",0,0,0,0,0.00032726337689053,-0.00032726337689053,0,0.0200000000004366
"simple",6,90,"G-computation",-8.23949438285242e-26,5.76614669915971e-26,-1.95411419132055e-25,3.06215314750062e-26,0.00032726337689053,-0.00032726337689053,0,6.5
"simple",6,90,"Cox PH",NA,NA,NA,NA,0.00032726337689053,NA,NA,0
"simple",6,180,"TMLE",-6.8195274915282e-09,0.000416636888796295,-0.00081661512156823,0.000816601482513247,0.000374015287874892,-0.000374022107402383,1,0.0599999999976717
"simple",6,180,"TMLE-CF",-1.56568182569234e-09,0.00181780505763137,-0.00356289947863931,0.00356289634727566,0.000374015287874892,-0.000374016853556717,1,0.229999999999563
"simple",6,180,"AIPW",1.00437567110128e-05,0.000416636540977168,-0.000806563863604237,0.000826651377026263,0.000374015287874892,-0.000363971531163879,1,0.0499999999992724
"simple",6,180,"IPTW",0,0,0,0,0.000374015287874892,-0.000374015287874892,0,0.0200000000004366
"simple",6,180,"G-computation",-8.23949438285242e-26,5.37725137832579e-26,-1.8778907084371e-25,2.29991831866612e-26,0.000374015287874892,-0.000374015287874892,0,6.29000000000087
"simple",6,180,"Cox PH",NA,NA,NA,NA,0.000374015287874892,NA,NA,0.0200000000004366
"simple",7,90,"TMLE",3.7042158311007e-08,0.000164944620992784,-0.000323254414987545,0.000323328499304167,0.00032726337689053,-0.000327226334732219,0,0.0299999999988358
"simple",7,90,"TMLE-CF",-9.57598783544889e-09,0.0232585034488288,-0.0455866763356923,0.0455866571837166,0.00032726337689053,-0.000327272952878366,1,0.210000000002765
"simple",7,90,"AIPW",3.38018346816815e-05,0.00016493624289365,-0.000289473201389873,0.000357076870753236,0.00032726337689053,-0.000293461542208849,1,0.0499999999992724
"simple",7,90,"IPTW",0,0,0,0,0.00032726337689053,-0.00032726337689053,0,0.0200000000004366
"simple",7,90,"G-computation",-5.12948915010911e-26,5.1803688522365e-26,-1.52830121004927e-25,5.02403380027444e-26,0.00032726337689053,-0.00032726337689053,0,6.45999999999913
"simple",7,90,"Cox PH",NA,NA,NA,NA,0.00032726337689053,NA,NA,0
"simple",7,180,"TMLE",1.27722874404702e-08,0.000516834040259439,-0.00101298194662106,0.00101300749119594,0.000374015287874892,-0.000374002515587451,1,0.069999999999709
"simple",7,180,"TMLE-CF",4.23772691479566e-07,0.00135315652541259,-0.0026517630171172,0.00265261056250016,0.000374015287874892,-0.000373591515183412,1,0.230000000003201
"simple",7,180,"AIPW",-0.000405699115047081,0.00051646350155391,-0.00141796757809274,0.000606569347998583,0.000374015287874892,-0.000779714402921973,1,0.0499999999992724
"simple",7,180,"IPTW",0,0,0,0,0.000374015287874892,-0.000374015287874892,0,0.0200000000004366
"simple",7,180,"G-computation",-5.12948915010911e-26,5.47169826725131e-26,-1.58540177539217e-25,5.59503945370347e-26,0.000374015287874892,-0.000374015287874892,0,6.10000000000218
"simple",7,180,"Cox PH",NA,NA,NA,NA,0.000374015287874892,NA,NA,0
"simple",8,90,"TMLE",-0.00249004834638084,0.00231373627651857,-0.00702497144835724,0.00204487475559555,0.00032726337689053,-0.00281731172327137,1,0.0499999999992724
"simple",8,90,"TMLE-CF",-0.00847089619671611,0.0109996812244137,-0.0300302713965669,0.0130884790031347,0.00032726337689053,-0.00879815957360664,1,0.209999999999127
"simple",8,90,"AIPW",3.06371526079172e-05,0.000184222040259308,-0.000330438046300326,0.000391712351516161,0.00032726337689053,-0.000296626224282613,1,0.0299999999988358
"simple",8,90,"IPTW",-0.00567470559911876,0.00194512865157064,-0.00948715775619721,-0.0018622534420403,0.00032726337689053,-0.00600196897600929,0,0.0100000000020373
"simple",8,90,"G-computation",1.0471903292425e-11,3.21401621777548e-26,1.04719032924249e-11,1.0471903292425e-11,0.00032726337689053,-0.000327263366418627,0,6.09000000000015
"simple",8,90,"Cox PH",0,NA,NA,NA,0.00032726337689053,-0.00032726337689053,NA,0.630000000001019
"simple",8,180,"TMLE",-0.00249678393919717,0.00233944092977859,-0.0070820881615632,0.00208852028316885,0.000374015287874892,-0.00287079922707207,1,0.0399999999972351
"simple",8,180,"TMLE-CF",-0.0119403304665347,0.0389579441956773,-0.0882979010900622,0.0644172401569928,0.000374015287874892,-0.0123143457544096,1,0.190000000002328
"simple",8,180,"AIPW",7.14718342050003e-06,0.000298000738922216,-0.000576934264867044,0.000591228631708044,0.000374015287874892,-0.000366868104454392,1,0.0600000000013097
"simple",8,180,"IPTW",-0.00567470559911876,0.00194512865157064,-0.00948715775619721,-0.0018622534420403,0.000374015287874892,-0.00604872088699365,0,0.0199999999967986
"simple",8,180,"G-computation",1.0471903292425e-11,3.28336716537667e-26,1.04719032924249e-11,1.0471903292425e-11,0.000374015287874892,-0.000374015277402988,0,5.67000000000189
"simple",8,180,"Cox PH",0,NA,NA,NA,0.000374015287874892,-0.000374015287874892,NA,0.580000000001746
"simple",9,90,"TMLE",6.26399199680394e-09,0.000173639860884271,-0.000340327863341174,0.000340340391325168,0.00032726337689053,-0.000327257112898534,1,0.069999999999709
"simple",9,90,"TMLE-CF",8.2444962400664e-09,0.000306094415284493,-0.000599936809461365,0.000599953298453846,0.00032726337689053,-0.00032725513239429,1,0.229999999999563
"simple",9,90,"AIPW",-4.46485164600567e-05,0.000173626376951609,-0.00038495621528521,0.000295659182365097,0.00032726337689053,-0.000371911893350587,0,0.0499999999992724
"simple",9,90,"IPTW",0,0,0,0,0.00032726337689053,-0.00032726337689053,0,0.0200000000004366
"simple",9,90,"G-computation",3.069615554396e-26,5.78440081987409e-26,-8.26781005255721e-26,1.44070411613492e-25,0.00032726337689053,-0.00032726337689053,0,6.86000000000058
"simple",9,90,"Cox PH",NA,NA,NA,NA,0.00032726337689053,NA,NA,0.0100000000020373
"simple",9,180,"TMLE",1.76584703201994e-08,0.000258596421081067,-0.00050683132684857,0.000506866643789211,0.000374015287874892,-0.000373997629404572,1,0.0299999999988358
"simple",9,180,"TMLE-CF",4.71950304653204e-07,0.00235272350397788,-0.00461086611749199,0.00461181001810129,0.000374015287874892,-0.000373543337570239,1,0.220000000001164
"simple",9,180,"AIPW",-5.63450748311779e-06,0.00025859629164898,-0.000512483239115119,0.000501214224148884,0.000374015287874892,-0.00037964979535801,1,0.0499999999992724
"simple",9,180,"IPTW",0,0,0,0,0.000374015287874892,-0.000374015287874892,0,0.00999999999839929
"simple",9,180,"G-computation",3.069615554396e-26,5.56705523955344e-26,-7.84181271512874e-26,1.39810438239207e-25,0.000374015287874892,-0.000374015287874892,0,6.34000000000015
"simple",9,180,"Cox PH",NA,NA,NA,NA,0.000374015287874892,NA,NA,0
"simple",10,90,"TMLE",0.00810713147401607,0.00359877919613491,0.00105352424959165,0.0151607386984405,0.00032726337689053,0.00777986809712554,0,0.0499999999992724
"simple",10,90,"TMLE-CF",-3.93192800023339e-06,0.628965425012837,-1.23277616495316,1.23276830109716,0.00032726337689053,-0.000331195304890764,1,0.209999999999127
"simple",10,90,"AIPW",0.0062123164856039,0.00247751913494129,0.00135637898111896,0.0110682539900888,0.00032726337689053,0.00588505310871337,0,0.0499999999992724
"simple",10,90,"IPTW",0.029491446493924,0.00695358403163546,0.0158624217919185,0.0431204711959295,0.00032726337689053,0.0291641831170335,0,0.00999999999839929
"simple",10,90,"G-computation",0.00620264430510187,2.28410320576779e-26,0.00620264430510187,0.00620264430510187,0.00032726337689053,0.00587538092821134,0,5.40999999999985
"simple",10,90,"Cox PH",0,NA,NA,NA,0.00032726337689053,-0.00032726337689053,NA,1
"simple",10,180,"TMLE",0.00781852327464846,0.00363298382294381,0.000697874981678584,0.0149391715676183,0.000374015287874892,0.00744450798677357,0,0.0399999999972351
"simple",10,180,"TMLE-CF",-7.52850725566685e-11,0.539500548909172,-1.05742107593726,1.05742107578669,0.000374015287874892,-0.000374015363159964,1,0.209999999999127
"simple",10,180,"AIPW",0.00638768743489192,0.00250686611785877,0.00147422984388874,0.0113011450258951,0.000374015287874892,0.00601367214701703,0,0.0499999999992724
"simple",10,180,"IPTW",0.029491446493924,0.00695358403163546,0.0158624217919185,0.0431204711959295,0.000374015287874892,0.0291174312060491,0,0
"simple",10,180,"G-computation",0.00620264430510187,2.59666621555974e-26,0.00620264430510187,0.00620264430510187,0.000374015287874892,0.00582862901722698,0,5.40999999999985
"simple",10,180,"Cox PH",0,NA,NA,NA,0.000374015287874892,-0.000374015287874892,NA,0.720000000001164
"nonlinear",1,90,"TMLE",0.00987590552736662,0.00462029081159905,0.000820135536632478,0.0189316755181008,0.00362327310128802,0.0062526324260786,1,0.0600000000013097
"nonlinear",1,90,"TMLE-CF",0.0402163732243853,0.0320524443662964,-0.0226064177335557,0.103039164182326,0.00362327310128802,0.0365931001230973,1,0.360000000000582
"nonlinear",1,90,"AIPW",0.000986471389465933,0.000440256872749727,0.000123567918876468,0.0018493748600554,0.00362327310128802,-0.00263680171182208,0,0.0600000000013097
"nonlinear",1,90,"IPTW",0.026087219164517,0.00323509817230463,0.0197464267467999,0.032428011582234,0.00362327310128802,0.0224639460632289,0,0.0200000000004366
"nonlinear",1,90,"G-computation",0.000939405145608408,2.91310117583171e-27,0.000939405145608408,0.000939405145608408,0.00362327310128802,-0.00268386795567961,0,8.70999999999913
"nonlinear",1,90,"Cox PH",0,NA,NA,NA,0.00362327310128802,-0.00362327310128802,NA,0.93999999999869
"nonlinear",1,180,"TMLE",0.0149334982864541,0.00567008132701485,0.00382013888550501,0.0260468576874032,0.00502583043081886,0.00990766785563526,1,0.109999999996944
"nonlinear",1,180,"TMLE-CF",0.0424838061267521,0.209789567211063,-0.368703745606932,0.453671357860436,0.00502583043081886,0.0374579756959332,1,0.279999999998836
"nonlinear",1,180,"AIPW",0.00294281487134091,0.00110606296360609,0.000774931462672966,0.00511069828000886,0.00502583043081886,-0.00208301555947795,1,0.0499999999992724
"nonlinear",1,180,"IPTW",0.0555901227686794,0.00402749234459806,0.0476962377732672,0.0634840077640916,0.00502583043081886,0.0505642923378605,0,0.0200000000004366
"nonlinear",1,180,"G-computation",0.00284935138998989,0,0.00284935138998989,0.00284935138998989,0.00502583043081886,-0.00217647904082897,0,5.65999999999985
"nonlinear",1,180,"Cox PH",0,NA,NA,NA,0.00502583043081886,-0.00502583043081886,NA,0.569999999999709
"nonlinear",2,90,"TMLE",0.0387570260165487,0.00919508399830326,0.0207346613798743,0.056779390653223,0.00362327310128802,0.0351337529152606,0,0.0400000000008731
"nonlinear",2,90,"TMLE-CF",0,0.0748120397096993,-0.146631597831011,0.146631597831011,0.00362327310128802,-0.00362327310128802,1,0.18999999999869
"nonlinear",2,90,"AIPW",0.0387653237588232,0.00923052454200956,0.0206734956564845,0.0568571518611619,0.00362327310128802,0.0351420506575352,0,0.069999999999709
"nonlinear",2,90,"IPTW",0.00871787857599604,0.00281313307898079,0.00320413774119369,0.0142316194107984,0.00362327310128802,0.00509460547470802,1,0.00999999999839929
"nonlinear",2,90,"G-computation",0.0388091591663674,1.07571834155419e-26,0.0388091591663674,0.0388091591663674,0.00362327310128802,0.0351858860650793,0,5.70000000000073
"nonlinear",2,90,"Cox PH",0.0513821179355123,NA,NA,NA,0.00362327310128802,0.0477588448342243,NA,0.669999999998254
"nonlinear",2,180,"TMLE",0.0325850515374904,0.0084790548921532,0.0159661039488701,0.0492039991261106,0.00502583043081886,0.0275592211066715,0,0.0500000000029104
"nonlinear",2,180,"TMLE-CF",0.0169448235072778,0.0692949620870115,-0.118873302183265,0.15276294919782,0.00502583043081886,0.011918993076459,1,0.290000000000873
"nonlinear",2,180,"AIPW",0.0349762356068964,0.00878616888197392,0.0177553445982275,0.0521971266155652,0.00502583043081886,0.0299504051760775,0,0.0400000000008731
"nonlinear",2,180,"IPTW",0.0216301109759351,0.00343722623391387,0.014893147557464,0.0283670743944063,0.00502583043081886,0.0166042805451163,0,0.0100000000020373
"nonlinear",2,180,"G-computation",0.0349263582631025,2.17054597414912e-27,0.0349263582631025,0.0349263582631025,0.00502583043081886,0.0299005278322836,0,5.11000000000058
"nonlinear",2,180,"Cox PH",0.0595220274167732,NA,NA,NA,0.00502583043081886,0.0544961969859543,NA,0.590000000000146
"nonlinear",3,90,"TMLE",-0.00785810825553096,0.00336624170025884,-0.0144559419880383,-0.00126027452302364,0.00362327310128802,-0.011481381356819,0,0.0800000000017462
"nonlinear",3,90,"TMLE-CF",0,0.0679261340709726,-0.133135222779106,0.133135222779106,0.00362327310128802,-0.00362327310128802,1,0.200000000000728
"nonlinear",3,90,"AIPW",-0.00959019739978908,0.00347326626925457,-0.016397799287528,-0.00278259551205012,0.00362327310128802,-0.0132134705010771,0,0.0300000000024738
"nonlinear",3,90,"IPTW",0.00195613070197553,0.00531176464998725,-0.00845492801199948,0.0123671894159505,0.00362327310128802,-0.00166714239931248,1,0.0100000000020373
"nonlinear",3,90,"G-computation",-0.00949691136241808,5.11220696543015e-27,-0.00949691136241808,-0.00949691136241808,0.00362327310128802,-0.0131201844637061,0,5.09000000000015
"nonlinear",3,90,"Cox PH",0,NA,NA,NA,0.00362327310128802,-0.00362327310128802,NA,0.890000000003056
"nonlinear",3,180,"TMLE",4.50835592228568e-05,0.000405798046932493,-0.000750280612764829,0.000840447731210543,0.00502583043081886,-0.004980746871596,0,0.0399999999972351
"nonlinear",3,180,"TMLE-CF",0.0385645563745451,0.301438636391792,-0.552255170953367,0.629384283702457,0.00502583043081886,0.0335387259437262,1,0.240000000001601
"nonlinear",3,180,"AIPW",-0.000332862314856746,0.00040539552045341,-0.00112743753494543,0.000461712905231938,0.00502583043081886,-0.0053586927456756,0,0.0299999999988358
"nonlinear",3,180,"IPTW",0.0150394330011394,0.00552277413008277,0.00421479570617718,0.0258640702961016,0.00502583043081886,0.0100136025703206,1,0.0200000000004366
"nonlinear",3,180,"G-computation",-4.72806317744663e-06,0,-4.72806317744663e-06,-4.72806317744663e-06,0.00502583043081886,-0.0050305584939963,0,5.04999999999927
"nonlinear",3,180,"Cox PH",0,NA,NA,NA,0.00502583043081886,-0.00502583043081886,NA,1.08000000000175
"nonlinear",4,90,"TMLE",-0.0334966613511597,0.00888717839255628,-0.05091553100057,-0.0160777917017494,0.00362327310128802,-0.0371199344524477,0,0.0299999999988358
"nonlinear",4,90,"TMLE-CF",0.0313827418798595,0.115054956590753,-0.194124973038017,0.256890456797736,0.00362327310128802,0.0277594687785715,1,0.219999999997526
"nonlinear",4,90,"AIPW",-0.0336489415879511,0.00889235422484486,-0.051077955868647,-0.0162199273072552,0.00362327310128802,-0.0372722146892391,0,0.0400000000008731
"nonlinear",4,90,"IPTW",-0.00686455867177604,0.00840462379215013,-0.0233376213043903,0.00960850396083822,0.00362327310128802,-0.0104878317730641,1,0
"nonlinear",4,90,"G-computation",-0.0338505387134289,8.73930352749512e-27,-0.0338505387134289,-0.0338505387134289,0.00362327310128802,-0.0374738118147169,0,8.75
"nonlinear",4,90,"Cox PH",0,NA,NA,NA,0.00362327310128802,-0.00362327310128802,NA,2.01000000000204
"nonlinear",4,180,"TMLE",-0.0328789242471205,0.00885366040792947,-0.0502320986466622,-0.0155257498475787,0.00502583043081886,-0.0379047546779393,0,0.0900000000001455
"nonlinear",4,180,"TMLE-CF",0.00682504521688619,0.995633454026424,-1.94461652467491,1.95826661510868,0.00502583043081886,0.00179921478606733,1,0.68999999999869
"nonlinear",4,180,"AIPW",-0.0332685004101665,0.00890204299278209,-0.0507165046760194,-0.0158204961443136,0.00502583043081886,-0.0382943308409854,0,0.069999999999709
"nonlinear",4,180,"IPTW",-0.00686455867177604,0.00840462379215013,-0.0233376213043903,0.00960850396083822,0.00502583043081886,-0.0118903891025949,1,0.0200000000004366
"nonlinear",4,180,"G-computation",-0.0338505387134289,0,-0.0338505387134289,-0.0338505387134289,0.00502583043081886,-0.0388763691442477,0,6.95000000000073
"nonlinear",4,180,"Cox PH",0,NA,NA,NA,0.00502583043081886,-0.00502583043081886,NA,1.08000000000175
"nonlinear",5,90,"TMLE",1.25024291267135e-05,0.000183793174619464,-0.000347732193127435,0.000372737051380862,0.00362327310128802,-0.0036107706721613,0,0.069999999999709
"nonlinear",5,90,"TMLE-CF",0.00160031253279826,0.0277439005537062,-0.052777732552466,0.0559783576180625,0.00362327310128802,-0.00202296056848976,1,0.229999999999563
"nonlinear",5,90,"AIPW",-4.71692674625821e-05,0.000183802135559316,-0.000407421453158841,0.000313082918233676,0.00362327310128802,-0.0036704423687506,0,0.0499999999992724
"nonlinear",5,90,"IPTW",0.00436806901653664,0.00305873680804635,-0.00162705512723421,0.0103631931603075,0.00362327310128802,0.000744795915248619,1,0.0200000000004366
"nonlinear",5,90,"G-computation",-9.50618594258712e-11,2.41413198104994e-26,-9.50618594258712e-11,-9.50618594258711e-11,0.00362327310128802,-0.00362327319634988,0,6.16999999999825
"nonlinear",5,90,"Cox PH",0,NA,NA,NA,0.00362327310128802,-0.00362327310128802,NA,0.569999999999709
"nonlinear",5,180,"TMLE",5.73437772695556e-05,0.000235831909457919,-0.000404886765267965,0.000519574319807077,0.00502583043081886,-0.0049684866535493,0,0.0600000000013097
"nonlinear",5,180,"TMLE-CF",0.0289558356239666,0.0410466136053055,-0.0514955270424323,0.109407198290365,0.00502583043081886,0.0239300051931477,1,0.25
"nonlinear",5,180,"AIPW",0.000292645238216519,0.000235482705465421,-0.000168900864495706,0.000754191340928744,0.00502583043081886,-0.00473318519260234,0,0.0400000000008731
"nonlinear",5,180,"IPTW",0.0169614909855595,0.00343117256348364,0.0102363927611316,0.0236865892099875,0.00502583043081886,0.0119356605547407,0,0
"nonlinear",5,180,"G-computation",-2.77479936512323e-07,1.08150714782365e-26,-2.77479936512323e-07,-2.77479936512323e-07,0.00502583043081886,-0.00502610791075537,0,5.03999999999724
"nonlinear",5,180,"Cox PH",0,NA,NA,NA,0.00502583043081886,-0.00502583043081886,NA,0.509999999998399
"nonlinear",6,90,"TMLE",0.0452644403634643,0.0100836817536023,0.0255004241264038,0.0650284566005249,0.00362327310128802,0.0416411672621763,0,0.0499999999992724
"nonlinear",6,90,"TMLE-CF",0.0294161457595875,0.0789776567967712,-0.125380061562084,0.184212353081259,0.00362327310128802,0.0257928726582995,1,0.18999999999869
"nonlinear",6,90,"AIPW",0.0452260735654643,0.0100996472953815,0.0254307648665166,0.065021382264412,0.00362327310128802,0.0416028004641763,0,0.0400000000008731
"nonlinear",6,90,"IPTW",0.014811471198147,0.00431370946613594,0.00635660064452052,0.0232663417517734,0.00362327310128802,0.0111881980968589,0,0
"nonlinear",6,90,"G-computation",0.045047091629575,0,0.045047091629575,0.045047091629575,0.00362327310128802,0.041423818528287,0,5.06999999999971
"nonlinear",6,90,"Cox PH",0.0140270249129451,NA,NA,NA,0.00362327310128802,0.0104037518116571,NA,0.670000000001892
"nonlinear",6,180,"TMLE",0.0802934153093584,0.0304629487170842,0.0205860358238733,0.140000794794844,0.00502583043081886,0.0752675848785395,0,0.069999999999709
"nonlinear",6,180,"TMLE-CF",-0.0466224251062196,0.12076843454651,-0.28332855681738,0.19008370660494,0.00502583043081886,-0.0516482555370384,1,0.279999999998836
"nonlinear",6,180,"AIPW",0.0125788922142594,0.0275643891851909,-0.0414473105887148,0.0666050950172337,0.00502583043081886,0.00755306178344059,1,0.0499999999992724
"nonlinear",6,180,"IPTW",0.035815506094705,0.00564332311584563,0.0247545927876475,0.0468764194017624,0.00502583043081886,0.0307896756638861,0,0.0200000000004366
"nonlinear",6,180,"G-computation",0.00920473992264789,0,0.00920473992264789,0.00920473992264789,0.00502583043081886,0.00417890949182903,0,5.27000000000044
"nonlinear",6,180,"Cox PH",0.0271002880219845,NA,NA,NA,0.00502583043081886,0.0220744575911657,NA,0.639999999999418
"nonlinear",7,90,"TMLE",-0.000133635117504732,0.000212327957291616,-0.0005497979137963,0.000282527678786836,0.00362327310128802,-0.00375690821879275,0,0.0999999999985448
"nonlinear",7,90,"TMLE-CF",0.0451631636239646,0.0590183690632105,-0.0705128397399279,0.160839166987857,0.00362327310128802,0.0415398905226766,1,0.209999999999127
"nonlinear",7,90,"AIPW",-0.000103944696704165,0.000212170958955268,-0.00051979977625649,0.000311910382848161,0.00362327310128802,-0.00372721779799218,0,0.0599999999976717
"nonlinear",7,90,"IPTW",-0.00100808977334288,0.00700169980289132,-0.0147314213870099,0.0127152418403241,0.00362327310128802,-0.0046313628746309,1,0.0200000000004366
"nonlinear",7,90,"G-computation",5.30036455578808e-06,0,5.30036455578808e-06,5.30036455578808e-06,0.00362327310128802,-0.00361797273673223,0,5.61000000000058
"nonlinear",7,90,"Cox PH",0.00220027711693661,NA,NA,NA,0.00362327310128802,-0.00142299598435141,NA,0.680000000000291
"nonlinear",7,180,"TMLE",-0.0393508527553924,0.0304889978042289,-0.099109288451681,0.0204075829408963,0.00502583043081886,-0.0443766831862112,1,0.0500000000029104
"nonlinear",7,180,"TMLE-CF",-0.0660220925562912,0.100496889614687,-0.262995996201078,0.130951811088495,0.00502583043081886,-0.0710479229871101,1,0.290000000000873
"nonlinear",7,180,"AIPW",-0.0210393501442653,0.029389372084783,-0.07864251943044,0.0365638191419094,0.00502583043081886,-0.0260651805750841,1,0.0499999999992724
"nonlinear",7,180,"IPTW",-0.00575431025519801,0.00804264663946264,-0.0215178976685448,0.0100092771581488,0.00502583043081886,-0.0107801406860169,1,0.00999999999839929
"nonlinear",7,180,"G-computation",-0.00602647058778167,0,-0.00602647058778167,-0.00602647058778167,0.00502583043081886,-0.0110523010186005,0,5.0099999999984
"nonlinear",7,180,"Cox PH",0.00420641278127418,NA,NA,NA,0.00502583043081886,-0.000819417649544674,NA,0.770000000000437
"nonlinear",8,90,"TMLE",-0.0247872956211376,0.0192251411618773,-0.0624685722984172,0.012893981056142,0.00362327310128802,-0.0284105687224256,1,0.0499999999992724
"nonlinear",8,90,"TMLE-CF",0.0272630518506322,0.0660609338138623,-0.102216378424538,0.156742482125802,0.00362327310128802,0.0236397787493441,1,0.209999999999127
"nonlinear",8,90,"AIPW",-0.015511571529465,0.0191835719598521,-0.0531113725707751,0.0220882295118451,0.00362327310128802,-0.019134844630753,1,0.0499999999992724
"nonlinear",8,90,"IPTW",-0.00163023823340702,0.0054448937344073,-0.0123022299528453,0.00904175348603129,0.00362327310128802,-0.00525351133469504,1,0.0200000000004366
"nonlinear",8,90,"G-computation",-0.0263105493896198,0,-0.0263105493896198,-0.0263105493896198,0.00362327310128802,-0.0299338224909078,0,5.55999999999767
"nonlinear",8,90,"Cox PH",-0.0103281520003169,NA,NA,NA,0.00362327310128802,-0.0139514251016049,NA,0.590000000000146
"nonlinear",8,180,"TMLE",-0.0413508083757601,0.0402346668129911,-0.120210755329223,0.0375091385777025,0.00502583043081886,-0.0463766388065789,1,0.0400000000008731
"nonlinear",8,180,"TMLE-CF",0.034779313216964,0.105523475954932,-0.172046699654703,0.241605326088631,0.00502583043081886,0.0297534827861452,1,0.220000000001164
"nonlinear",8,180,"AIPW",-0.028825378510845,0.03960498431859,-0.106451147775281,0.0488003907535915,0.00502583043081886,-0.0338512089416638,1,0.0299999999988358
"nonlinear",8,180,"IPTW",-0.0167701901854426,0.00585808738293424,-0.0282520414559937,-0.00528833891489146,0.00502583043081886,-0.0217960206162614,0,0.0100000000020373
"nonlinear",8,180,"G-computation",-0.0337994340004544,1.45655058791585e-27,-0.0337994340004544,-0.0337994340004544,0.00502583043081886,-0.0388252644312733,0,5.02000000000044
"nonlinear",8,180,"Cox PH",-0.0133350736651028,NA,NA,NA,0.00502583043081886,-0.0183609040959217,NA,0.529999999998836
"nonlinear",9,90,"TMLE",1.81403910508621e-08,0.000321341674953897,-0.000629811542518587,0.000629847823300689,0.00362327310128802,-0.00362325496089697,0,0.0400000000008731
"nonlinear",9,90,"TMLE-CF",1.53764903172698e-05,0.021430735202508,-0.0419888645065985,0.042019617487233,0.00362327310128802,-0.00360789661097075,1,0.200000000000728
"nonlinear",9,90,"AIPW",-0.0194817526166514,0.00634619931706235,-0.0319203032780937,-0.00704320195520923,0.00362327310128802,-0.0231050257179395,0,0.0499999999992724
"nonlinear",9,90,"IPTW",-0.0142811476819582,0.00379852522502268,-0.0217262571230027,-0.00683603824091376,0.00362327310128802,-0.0179044207832462,0,0
"nonlinear",9,90,"G-computation",-0.0196647789003658,2.29048248047863e-26,-0.0196647789003658,-0.0196647789003658,0.00362327310128802,-0.0232880520016538,0,7.68999999999869
"nonlinear",9,90,"Cox PH",0,NA,NA,NA,0.00362327310128802,-0.00362327310128802,NA,0.510000000002037
"nonlinear",9,180,"TMLE",0.0110208878123561,0.00474578535287037,0.00171914852073016,0.020322627103982,0.00502583043081886,0.00599505738153723,1,0.0499999999992724
"nonlinear",9,180,"TMLE-CF",0.0494262307764529,0.574477185777597,-1.07654905334764,1.17540151490054,0.00502583043081886,0.044400400345634,1,0.220000000001164
"nonlinear",9,180,"AIPW",0.00111375694964742,0.000634660717195653,-0.000130178056056057,0.0023576919553509,0.00502583043081886,-0.00391207348117143,0,0.0400000000008731
"nonlinear",9,180,"IPTW",0.029469072937811,0.0052158346030817,0.0192460371157708,0.0396921087598511,0.00502583043081886,0.0244432425069921,0,0
"nonlinear",9,180,"G-computation",0.00114536149818665,4.89316624379727e-27,0.00114536149818665,0.00114536149818665,0.00502583043081886,-0.00388046893263221,0,5.70000000000073
"nonlinear",9,180,"Cox PH",0,NA,NA,NA,0.00502583043081886,-0.00502583043081886,NA,1.20000000000073
"nonlinear",10,90,"TMLE",0.0341955398836822,0.00853648056953308,0.0174640379673974,0.0509270417999671,0.00362327310128802,0.0305722667823942,0,0.0600000000013097
"nonlinear",10,90,"TMLE-CF",0.0498862696413728,0.0636983860128109,-0.0749625669437366,0.174735106226482,0.00362327310128802,0.0462629965400848,1,0.239999999997963
"nonlinear",10,90,"AIPW",0.0329517015164515,0.00843282006841771,0.0164233741823528,0.0494800288505503,0.00362327310128802,0.0293284284151635,0,0.139999999999418
"nonlinear",10,90,"IPTW",0.0248972364859792,0.0027784804156539,0.0194514148712976,0.0303430581006608,0.00362327310128802,0.0212739633846912,0,0.00999999999839929
"nonlinear",10,90,"G-computation",0.0330028228951234,6.3504037391547e-27,0.0330028228951234,0.0330028228951234,0.00362327310128802,0.0293795497938354,0,5.58000000000175
